问卷状态,Q1_常住居民,Q2_性别,Q3_年龄,Q4_职业,Q5_月收入,Q6_饮食习惯,Q7_轻食了解度,Q8_8其他,Q8_1线上购物,Q8_2朋友推荐,Q8_3线上外卖,Q8_4大型超市,Q8_5便利店,Q8_6健身软件,Q8_7短视频,Q9_购买意愿,Q10_食用频率,Q11_其他,Q11_食材健康,Q11_均衡营养,Q11_减脂瘦身,Q11_养身保健,Q11_口味清淡,Q11_烹饪简单,Q11_颜值精致,Q11_便于携带,Q12_卫生问题,Q12_饱腹感不足,Q12_太清淡,Q12_营养不均衡,Q12_推广率不高,Q12_价格问题,Q12_其他,Q13_食用时段,Q14_接受价格,Persona_Cluster,Q15_1正向感知,Q15_2负向感知,Q16_1正向感知,Q16_2负向感知,Q17_1正向感知,Q17_2负向感知,Q18_1正向感知,Q18_2负向感知,Q19_1正向感知,Q19_2负向感知,Q20_1正向感知,Q20_2负向感知,Q21_1正向感知,Q21_2负向感知,Q22_1正向感知,Q22_2负向感知,Q23_1正向感知,Q23_2负向感知,Q24_1正向感知,Q24_2负向感知,Q25_1正向感知,Q25_2负向感知,Q26_1正向感知,Q26_2负向感知,Q27_1正向感知,Q27_2负向感知,Q28_1正向感知,Q28_2负向感知,Q29_1正向感知,Q29_2负向感知,Q30_1正向感知,Q30_2负向感知,Q31_1正向感知,Q31_2负向感知,Q32_1_市场满意度,Q32_2_市场满意度,Q32_3_市场满意度,Q32_4_市场满意度,Q32_5_市场满意度,Q32_6_市场满意度,Q32_7_市场满意度,Q32_8_市场满意度,Q32_9_市场满意度,Q32_10_市场满意度,Q32_11_市场满意度,Q32_12_市场满意度,Q32_13_市场满意度,Q32_14_市场满意度,Q32_15_市场满意度,Q32_16_市场满意度,Q32_17_市场满意度,Q32_总体满意度,Q33_知道KPRO,Q34_线下门店,Q34_外卖平台,Q34_社交媒体,Q34_熟人推荐,Q34_网络广告,Q34_主动搜索,Q34_其他,Q35_买过KPRO,Q36_1口味饱腹,Q36_2健康营养,Q36_3价格性价比,Q36_4品牌可见度,Q37_1_KPRO满意度,Q37_2_KPRO满意度,Q37_3_KPRO满意度,Q37_4_KPRO满意度,Q37_5_KPRO满意度,Q37_6_KPRO满意度,Q37_7_KPRO满意度,Q37_8_KPRO满意度,Q37_9_KPRO满意度,Q37_10_KPRO满意度,Q37_11_KPRO满意度,Q37_12_KPRO满意度,Q37_13_KPRO满意度,Q37_14_KPRO满意度,Q37_15_KPRO满意度,Q37_16_KPRO满意度,Q37_17_KPRO满意度,Q38_期望满足需求,Q32_1_满意度,Q32_2_满意度,Q32_3_满意度,Q32_4_满意度,Q32_5_满意度,Q32_6_满意度,Q32_7_满意度,Q32_8_满意度,Q32_9_满意度,Q32_10_满意度,Q32_11_满意度,Q32_12_满意度,Q32_13_满意度,Q37_18_KPRO满意度,Q37_19_KPRO满意度
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,4.0,1.0,4.0,3.0,5.0,1.0,4.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,2.0,4.0,3.0,5.0,3.0,5.0,1.0,5.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,否,,,,,,,,,,,,,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,否,,,,,,,,,,,,,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,提供固定搭配套餐与自由搭配选择,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,5.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,5.0,2.0,3.0,3.0,5.0,1.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,否,,,,,,,,,,,,,4.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,提供固定搭配套餐与自由搭配选择,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,否,,,,,,,,,,,,,3.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,1.0,4.0,3.0,4.0,2.0,5.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,5.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,否,,,,,,,,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,否,,,,,,,,,,,,,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,提供固定搭配套餐与自由搭配选择,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,否,,,,,,,,,,,,,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,提供固定搭配套餐与自由搭配选择,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,4.0,2.0,4.0,4.0,5.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,否,,,,,,,,,,,,,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,5.0,1.0,4.0,4.0,4.0,1.0,5.0,1.0,5.0,1.0,4.0,3.0,5.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,5.0,2.0,4.0,3.0,4.0,3.0,5.0,1.0,5.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,否,,,,,,,,,,,,,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,提供固定搭配套餐与自由搭配选择,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,5.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,否,,,,,,,,,,,,,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,5.0,1.0,4.0,2.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,2.0,5.0,1.0,3.0,1.0,4.0,2.0,5.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,5.0,1.0,5.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,否,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,5.0,1.0,4.0,3.0,4.0,2.0,4.0,1.0,5.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,否,,,,,,,,,,,,,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,5.0,3.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,3.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,1.0,4.0,2.0,4.0,4.0,3.0,5.0,3.0,否,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,5.0,1.0,3.0,3.0,5.0,1.0,3.0,1.0,5.0,1.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0,5.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,3.0,4.0,4.0,3.0,否,,,,,,,,,,,,,3.0,2.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,提供固定搭配套餐与自由搭配选择,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,5.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,5.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,否,,,,,,,,,,,,,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,1.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,是,1.0,0.0,0.0,0.0,0.0,1.0,0.0,否,,,,,3.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,4.0,1.0,4.0,3.0,3.0,1.0,4.0,2.0,5.0,2.0,5.0,3.0,4.0,2.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,否,,,,,,,,,,,,,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,4.0,2.0,5.0,3.0,5.0,2.0,4.0,2.0,5.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,是,0.0,0.0,0.0,1.0,0.0,1.0,0.0,否,,,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,提供固定搭配套餐与自由搭配选择,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,4.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,5.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,5.0,1.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,否,,,,,,,,,,,,,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,提供固定搭配套餐与自由搭配选择,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,5.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,否,,,,,,,,,,,,,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,5.0,1.0,4.0,2.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,3.0,5.0,1.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,2.0,5.0,2.0,3.0,2.0,5.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,否,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,5.0,2.0,5.0,3.0,4.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,否,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,4.0,1.0,3.0,1.0,5.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,5.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,5.0,1.0,5.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,否,,,,,,,,,,,,,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,1.0,5.0,2.0,5.0,1.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,5.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,否,,,,,,,,,,,,,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,2.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,2.0,5.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,否,,,,,,,,,,,,,4.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,3.0,4.0,提供固定搭配套餐与自由搭配选择,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,3.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,5.0,1.0,3.0,2.0,5.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,否,,,,,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,女,31-41周岁,公司职员,3001-5000元,长期控制,非常了解,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,晚餐,16-25元,3.0,4.0,1.0,4.0,3.0,4.0,1.0,4.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,否,,,,,,,,,,,,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,主食份量可选,,,,,,,,,,,,,,,
有效,是,男,41-51周岁,公司职员,3001-5000元,长期控制,比较了解,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,购买过但不愿意继续,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,早餐,16-25元,3.0,3.0,1.0,4.0,2.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,是,0.0,1.0,0.0,0.0,0.0,1.0,0.0,否,,,,,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,提供固定搭配套餐与自由搭配选择,,,,,,,,,,,,,,,
